,equity
2021-03-25,7997589.450998671
2021-03-26,8009944.059966877
2021-03-29,7989650.7377231475
2021-03-30,7834555.528925546
2021-03-31,7817098.644858971
2021-04-01,7777511.195675239
2021-04-02,7658329.645851939
2021-04-05,8030144.2842899375
2021-04-06,7913046.0552987885
2021-04-07,7829632.689161789
2021-04-08,7840367.896701039
2021-04-09,7799346.972962065
2021-04-12,7849508.656566564
2021-04-13,7907578.310272014
2021-04-14,7843133.5543296635
2021-04-15,7729298.636971788
2021-04-16,7897109.403394538
2021-04-19,7708344.94601704
2021-04-20,7838976.91644784
2021-04-21,7687485.64542179
2021-04-22,7593784.098408064
2021-04-23,7607668.323244265
2021-04-26,7717415.434638766
2021-04-27,7941277.854488964
2021-04-28,7957691.246246365
2021-04-29,8004541.493425905
2021-04-30,8014167.317396609
2021-05-03,8019936.080255785
2021-05-04,7858685.59385883
2021-05-06,8053736.56480048
2021-05-07,8068051.39423478
2021-05-10,8113897.791869709
2021-05-11,8248229.651162108
2021-05-12,8083599.717494688
2021-05-13,8220828.775896719
2021-05-14,8292257.638503004
2021-05-17,8241183.617869853
2021-05-18,8477703.501275308
2021-05-20,8432644.72955091
2021-05-21,8304182.716978559
2021-05-24,8450971.499687055
2021-05-25,8644994.618246805
2021-05-26,8796810.461741798
2021-05-27,8737077.17412645
2021-05-28,8772461.98598406
2021-05-31,8583840.24573571
2021-06-01,8613389.0636645
2021-06-02,8917508.466057021
2021-06-03,8637420.429024702
2021-06-04,9050705.149258552
2021-06-07,9012232.55334559
2021-06-08,8483210.08410061
2021-06-09,8582327.611207774
2021-06-10,8625722.040182775
2021-06-11,8574620.381951526
2021-06-14,8375871.187445225
2021-06-15,8422062.757120425
2021-06-16,8391672.184674675
2021-06-17,8487314.772677775
2021-06-18,8725184.617029842
2021-06-21,8670822.533278292
2021-06-22,8603317.917087467
2021-06-23,8604128.503288517
2021-06-24,8506570.77260585
2021-06-25,8318162.234394651
2021-06-28,8310908.681458402
2021-06-29,8322095.604337402
2021-06-30,8530109.962804401
2021-07-01,8636169.430681903
2021-07-02,8664147.070799254
2021-07-05,8690955.68187135
2021-07-06,8528125.717076052
2021-07-07,8632323.628162753
2021-07-08,8380078.956806277
2021-07-09,8412069.205845278
2021-07-12,8447843.429811276
2021-07-13,8443007.727853777
2021-07-14,8627802.571699126
2021-07-15,8777435.676632918
2021-07-16,8541416.334127218
2021-07-19,8523610.257950723
2021-07-20,8478352.850595223
2021-07-21,8606115.941845695
2021-07-22,8732842.276233407
2021-07-23,8726925.438284658
2021-07-26,8683593.320679907
2021-07-27,8713165.881516907
2021-07-28,8668448.101559408
2021-07-29,8722131.372651307
2021-07-30,8679095.849593306
2021-08-02,8586524.561295556
2021-08-03,8593698.120333057
2021-08-04,8584853.819537057
2021-08-05,8723526.961031195
2021-08-06,8583661.204480397
2021-08-09,8433591.772665543
2021-08-10,8346086.127626734
2021-08-11,8397949.997680504
2021-08-12,8268518.395663753
2021-08-13,8102828.3102517035
2021-08-17,8037887.574855341
2021-08-18,8159963.454659285
2021-08-19,7905070.989873486
2021-08-20,7585855.893178823
2021-08-23,7736668.575263094
2021-08-24,7749430.8402230935
2021-08-25,7813094.632104393
2021-08-26,7872928.867664793
2021-08-27,7898674.453313802
2021-08-30,8193773.0600103345
2021-08-31,8222359.001708035
2021-09-01,8180945.798228804
2021-09-02,8031018.868215455
2021-09-03,7821414.136391754
2021-09-06,7800134.201668555
2021-09-07,7806252.158599255
2021-09-08,7629858.513454614
2021-09-09,7559858.686611355
2021-09-10,7610708.336061355
2021-09-13,7602001.182522355
2021-09-14,7751711.805735995
2021-09-15,7758691.169385995
2021-09-16,7654055.654541245
2021-09-17,7548817.291815077
2021-09-23,7542385.472615415
2021-09-24,7455851.333874915
2021-09-27,7533274.023652265
2021-09-28,7427092.976237016
2021-09-29,7334047.394656348
2021-09-30,7284199.782416098
2021-10-01,7155540.814822798
2021-10-05,7193116.001120617
2021-10-06,7087664.072210617
2021-10-07,7164835.893140618
2021-10-08,7218457.347011617
2021-10-12,7188146.967731617
2021-10-13,7207111.998951618
2021-10-14,7231068.519778618
2021-10-15,7372957.786320778
2021-10-18,7322448.591505427
2021-10-19,7314735.9958513975
2021-10-20,7313920.714836648
2021-10-21,7356782.710306399
2021-10-22,7313500.685156899
2021-10-25,7360332.215248398
2021-10-26,7446590.009573398
2021-10-27,7415127.996890398
2021-10-28,7179420.163935122
2021-10-29,6916999.969302073
2021-11-01,6904331.207873944
2021-11-02,6904331.207873944
2021-11-03,6885512.742167944
2021-11-04,6950325.140267344
2021-11-05,7054538.7019638475
2021-11-08,7037420.039103348
2021-11-09,7076596.513878347
2021-11-10,6980536.67854741
2021-11-11,6960807.513086785
2021-11-12,7066831.939959286
2021-11-15,7217938.137263786
2021-11-16,7113799.253626984
2021-11-17,7147285.703303786
2021-11-18,7193287.8957637865
2021-11-19,7465660.553360887
2021-11-22,7409219.241885687
2021-11-23,7035045.154239907
2021-11-24,6993946.672860907
2021-11-25,7191627.367152409
2021-11-26,7072585.060811563
2021-11-29,6951958.310995103
2021-11-30,6762737.828487502
2021-12-01,6801400.95376243
2021-12-02,6740431.22701993
2021-12-03,6730169.29846993
2021-12-06,6817351.520977931
2021-12-07,6819787.491511931
2021-12-08,6798258.647281555
2021-12-09,6878258.905183315
2021-12-10,6771195.445795816
2021-12-13,6640730.91658394
2021-12-14,6585181.269302741
2021-12-15,6483609.065770821
2021-12-16,6558044.97615002
2021-12-17,6555121.07158832
2021-12-20,6489158.852954705
2021-12-21,6671176.738028355
2021-12-22,6462345.211076604
2021-12-23,6436530.236649767
2021-12-24,6447558.039021467
2021-12-27,6533595.581840567
2021-12-28,6546063.874676594
2021-12-29,6579520.0055741435
2021-12-30,6687333.865144791
2022-01-03,6828460.985176371
2022-01-04,6761708.35712387
2022-01-05,6618739.552785872
2022-01-06,6623599.363370171
2022-01-07,6634357.410264671
2022-01-10,6830966.5329585485
2022-01-11,6879804.85811705
2022-01-12,6963383.0408835495
2022-01-13,6772212.2826813
2022-01-14,6708930.44787204
2022-01-17,6524897.804738641
2022-01-18,6503030.66078163
2022-01-19,6429857.01817113
2022-01-20,6398200.61875863
2022-01-21,6393031.1492786305
2022-01-24,6297186.486302631
2022-01-25,6261262.704544131
2022-01-26,6261262.704544131
2022-01-27,6261262.704544131
2022-01-28,6261262.704544131
2022-02-03,6261262.704544131
2022-02-04,6261262.704544131
2022-02-07,6251990.30122463
2022-02-08,6223079.50324938
2022-02-09,6069341.46374603
2022-02-10,6066687.783121531
2022-02-11,6011189.39086578
2022-02-14,6000221.81941578
2022-02-15,6001418.28175578
2022-02-16,6007400.59345578
2022-02-17,6046285.61950578
2022-02-18,6205968.74197078
2022-02-21,6299396.906615581
2022-02-22,6109658.917582531
2022-02-23,6150794.891607091
2022-02-24,5953694.900595403
2022-02-25,6069217.703728929
2022-02-28,6098034.578030854
2022-03-02,6184295.524537055
2022-03-03,6016554.812955054
2022-03-04,6047573.099119553
2022-03-07,5840351.078047254
2022-03-08,5719891.384223704
2022-03-10,5772236.611598704
2022-03-11,5786001.399518704
2022-03-14,5726675.807417204
2022-03-15,5604686.784825703
2022-03-16,5611447.6812817035
2022-03-17,5621765.975710863
2022-03-18,5720028.634411363
2022-03-21,5665452.142604714
2022-03-22,5701999.081831964
2022-03-23,5707467.911777713
2022-03-24,5914428.483378865
2022-03-25,5855405.749575075
2022-03-28,5843932.912078894
2022-03-29,5844586.645258894
2022-03-30,5846062.365085893
2022-03-31,5890815.699084294
2022-04-01,5773000.196889302
2022-04-04,5823285.774067801
2022-04-05,5858773.888084952
2022-04-06,5808248.582055751
2022-04-07,5759263.419752251
2022-04-08,5815785.762290051
2022-04-11,5627208.107216351
2022-04-12,5598459.194420224
2022-04-13,5672695.156600224
2022-04-14,5704914.371630424
2022-04-15,5770224.604096223
2022-04-18,5776050.378640074
2022-04-19,5979164.041366275
2022-04-20,5928200.032639525
2022-04-21,5924062.267047025
2022-04-22,5886610.911582775
2022-04-25,5844096.616434775
2022-04-26,5836932.7981740255
2022-04-27,5809220.388141675
2022-04-28,5810640.001831676
2022-04-29,5779799.371521676
2022-05-02,5805652.928585175
2022-05-03,5808740.305218676
2022-05-04,5782424.038983676
2022-05-06,5976594.420999451
2022-05-09,5806077.945784871
2022-05-10,5671111.704564311
2022-05-11,5598635.99831881
2022-05-12,5554424.30278471
2022-05-13,5709264.807378709
2022-05-16,5654595.25249787
2022-05-17,5724189.478607871
2022-05-18,5748499.412193871
2022-05-19,5788651.056927172
2022-05-20,5872434.438625671
2022-05-23,5787269.385401091
2022-05-24,5536554.122975479
2022-05-25,5417872.756172898
2022-05-26,5177837.041558174
2022-05-27,5163930.736535374
2022-05-30,5229653.160660537
2022-05-31,5273860.4301168565
2022-06-02,5226236.878113256
2022-06-03,5285011.096461856
