strategy,p_rsi_n,p_rsi_thresh,p_stop_pct,p_target_pct,p_max_hold,IS_CAGR,IS_Sharpe,IS_MDD,IS_PF,IS_N,IS_WR,OOS_CAGR,OOS_Sharpe,OOS_MDD,OOS_PF,OOS_N,OOS_WR,p_lookback,p_vol_mult,p_ret_thresh
RSIOversold,3.0,5.0,0.07,0.1,5,-0.05534457695748829,-0.31711024119046527,-0.3557294080122939,0.8874875821221331,370,0.4297297297297297,-0.013834875594528562,0.1046299902701402,-0.40304611791401246,1.0182540494305632,490,0.45918367346938777,,,
RSIOversold,3.0,5.0,0.07,0.1,7,0.06360832720880327,0.4875002346538185,-0.19146504332539793,1.2099150341238571,295,0.5016949152542373,0.146109451176752,0.6312877322995475,-0.3600093383968638,1.1624454608890566,398,0.48743718592964824,,,
RSIOversold,3.0,10.0,0.03,0.05,3,-0.06338483579416698,-0.3459857985602095,-0.43622651293165293,0.8893582531035976,779,0.43902439024390244,-0.023987890997774763,0.0505888913683325,-0.2329240835752926,0.9972013630491366,1051,0.4367269267364415,,,
RSIOversold,3.0,10.0,0.03,0.05,5,-0.0535801900211913,-0.3150250024686365,-0.32704385756394116,0.8980770904456171,619,0.420032310177706,0.021012111771433473,0.2152799862463519,-0.26104140293188727,1.0310497023370904,893,0.4423292273236282,,,
RSIOversold,3.0,10.0,0.03,0.05,7,0.007890646383703181,0.12717945973996417,-0.2007091915429805,1.0178855428331715,556,0.44064748201438847,0.008257590256397496,0.16549619780154726,-0.25705421712509,1.0189521892137539,832,0.4326923076923077,,,
RSIOversold,3.0,10.0,0.03,0.07,3,-0.07180758424721767,-0.395512298428409,-0.4236134239388508,0.8834301578193533,735,0.4095238095238095,0.04478570592558495,0.30212072957188574,-0.3274492878350118,1.0544573964276216,935,0.40641711229946526,,,
RSIOversold,3.0,10.0,0.03,0.07,5,0.006793499999124597,0.11977837612073747,-0.21735796476668312,1.0186853877185162,560,0.4,0.002353778548620511,0.14426189607949333,-0.36179217884431414,1.0211925571706917,746,0.3806970509383378,,,
RSIOversold,3.0,10.0,0.03,0.07,7,-0.014881436592162678,-0.04010496389738881,-0.24538973943331077,0.984885833951962,486,0.3765432098765432,0.014552273688257289,0.19265065041555063,-0.3863712082655475,1.0479702457619067,666,0.36786786786786785,,,
RSIOversold,3.0,10.0,0.03,0.1,3,-0.05076301426664642,-0.26040490050280984,-0.3978052762007104,0.9071983673255859,702,0.41025641025641024,0.0015134710709236998,0.14851238563624378,-0.3389215232590753,1.043063972398408,868,0.3847926267281106,,,
RSIOversold,3.0,10.0,0.03,0.1,5,-0.007851823575148908,0.019132778494268504,-0.3176714355045991,0.984944096659063,512,0.373046875,-0.01914971032425994,0.052457964309955606,-0.35728346121573484,1.0050565675321308,668,0.3413173652694611,,,
RSIOversold,3.0,10.0,0.03,0.1,7,0.06433485245502535,0.51542041232638,-0.21126304903282478,1.1731625419732747,421,0.37767220902612825,0.17235090579225432,0.7481029423407406,-0.25996899576696586,1.189260743353766,583,0.346483704974271,,,
RSIOversold,3.0,10.0,0.05,0.05,3,-0.06658406412645934,-0.3735773372413248,-0.4537477995912649,0.8717989797470781,661,0.4947049924357035,-0.12433060662214357,-0.34828833089773803,-0.3070483259923579,0.9153705896553768,896,0.4877232142857143,,,
RSIOversold,3.0,10.0,0.05,0.05,5,-0.058662528731040386,-0.35386048609402493,-0.38817441764030014,0.9006153390465468,490,0.4897959183673469,-0.10277896833392486,-0.27795162907690085,-0.32752137745131304,0.9177883133185429,693,0.49783549783549785,,,
RSIOversold,3.0,10.0,0.05,0.05,7,0.004433799701102137,0.10367181727646771,-0.25808202215419973,1.0104727133635045,423,0.5271867612293144,-0.028281504132357305,0.02405922759334751,-0.2779848712535379,0.9811336752501518,635,0.525984251968504,,,
RSIOversold,3.0,10.0,0.05,0.07,3,-0.06939805166237312,-0.38864712603563517,-0.46326148710983117,0.8820002266040978,623,0.47030497592295345,-0.08020157836690867,-0.14478036367282224,-0.29630060236836164,0.9581860883174437,805,0.4583850931677019,,,
RSIOversold,3.0,10.0,0.05,0.07,5,-0.046207110163800746,-0.2530773894672311,-0.36577568664490523,0.9246776264932203,444,0.45045045045045046,0.01385828249465959,0.19268513745044846,-0.3148671953202008,1.0075945563119684,600,0.46166666666666667,,,
RSIOversold,3.0,10.0,0.05,0.07,7,0.014113312311059056,0.17091535876272068,-0.2508172330453322,1.050290093417921,375,0.48,0.08756144520694753,0.44914367473769823,-0.305264282923557,1.0953203510137672,517,0.4700193423597679,,,
RSIOversold,3.0,10.0,0.05,0.1,3,-0.03132186912932755,-0.12646885879065048,-0.37989767635354765,0.936826311442329,600,0.4666666666666667,-0.17093028437544844,-0.5113805636898499,-0.43345706229026837,0.8861620091606865,751,0.42609853528628494,,,
RSIOversold,3.0,10.0,0.05,0.1,5,-0.034351751524080876,-0.16516161306420643,-0.3579336689397632,0.9489254913699613,411,0.4209245742092457,-0.08738331970756186,-0.18716524787709465,-0.3762230091228198,0.9340214577485892,546,0.41208791208791207,,,
RSIOversold,3.0,10.0,0.05,0.1,7,0.068254089694338,0.5321891993940842,-0.19434390891116549,1.2012664109256712,325,0.48307692307692307,0.06421132471179036,0.37091582272457163,-0.35143354410904915,1.0914176438029006,457,0.4310722100656455,,,
RSIOversold,3.0,10.0,0.07,0.05,3,-0.053179903733165945,-0.2743756315322001,-0.424041852758259,0.8910752757102423,622,0.5032154340836013,-0.1751863086696518,-0.535700043149557,-0.3957494092326488,0.8935562556160123,817,0.5116279069767442,,,
RSIOversold,3.0,10.0,0.07,0.05,5,-0.05775883513004809,-0.3378335346067271,-0.3720586575878131,0.891248123555294,446,0.5044843049327354,-0.068663500806044,-0.10717735115433416,-0.29262572132452025,0.9539486463525632,613,0.5481239804241436,,,
RSIOversold,3.0,10.0,0.07,0.05,7,-0.02610616543307198,-0.12386418125194101,-0.25438655563466406,0.9771276117923767,361,0.5484764542936288,-0.011294738060888654,0.09767161633246063,-0.3426807792783715,0.9829392920709402,526,0.5779467680608364,,,
RSIOversold,3.0,10.0,0.07,0.07,3,0.0062534892596071145,0.11964507842592202,-0.29698632161481353,1.0198640607724865,597,0.5058626465661642,-0.17368432553190105,-0.4963755052747708,-0.3957091158951218,0.8836392641290539,742,0.477088948787062,,,
RSIOversold,3.0,10.0,0.07,0.07,5,-0.05654217787193172,-0.33208440110588583,-0.3734732652616364,0.9089523800187568,404,0.46782178217821785,-0.09254191783717236,-0.194287609816597,-0.37987751263506553,0.9334123179747364,531,0.4821092278719397,,,
RSIOversold,3.0,10.0,0.07,0.07,7,0.02334574616770735,0.23442200896430176,-0.22393594481110857,1.101605178442066,329,0.5045592705167173,0.0711532812212956,0.3917368504183396,-0.3091757647189747,1.0997901216311272,444,0.5225225225225225,,,
RSIOversold,3.0,10.0,0.07,0.1,3,0.04436825057012994,0.3583866483049982,-0.23259608268173348,1.072078922225932,573,0.506108202443281,-0.1479910306880654,-0.3916782285711077,-0.42240095551907664,0.9070040837275484,706,0.4546742209631728,,,
RSIOversold,3.0,10.0,0.07,0.1,5,-0.054202629387532286,-0.31101424533987393,-0.32605716530089013,0.8997270813774639,377,0.4297082228116711,-0.07779403349769909,-0.12806922175880955,-0.3986915863870948,0.9496087491417965,488,0.45491803278688525,,,
RSIOversold,3.0,10.0,0.07,0.1,7,0.029767105009132377,0.2786724309978397,-0.22204998997021763,1.1168882184582918,294,0.4897959183673469,0.11317497895965234,0.5286489732247587,-0.36089200239632546,1.1310065352703267,401,0.47880299251870323,,,
RSIOversold,3.0,15.0,0.03,0.05,3,-0.05556336752134261,-0.28978052209839206,-0.4206735928462908,0.9076678030091483,784,0.4489795918367347,-0.0500550259919208,-0.04103316253388008,-0.23565555165702878,0.9760878439969729,1066,0.4333958724202627,,,
RSIOversold,3.0,15.0,0.03,0.05,5,-0.052508554160989096,-0.3058620488402056,-0.32929325886863825,0.9044705259028871,624,0.4230769230769231,-0.01396596897101543,0.08537494661323657,-0.2931129736313449,1.0015026810581804,897,0.4358974358974359,,,
RSIOversold,3.0,15.0,0.03,0.05,7,0.021522496346810804,0.22453070520226828,-0.18920915485025036,1.048384288542994,559,0.4472271914132379,-0.019120004186284456,0.062987634363423,-0.2941041678783808,0.9905457807361474,837,0.4265232974910394,,,
RSIOversold,3.0,15.0,0.03,0.07,3,-0.04672065784100676,-0.22715630359909042,-0.3684010255810579,0.9297682549348263,741,0.41970310391363025,0.011829791227151887,0.18820020227277598,-0.31072208082922614,1.0321607786398983,948,0.4029535864978903,,,
RSIOversold,3.0,15.0,0.03,0.07,5,0.014770840603616886,0.17596149075956516,-0.22219764834196887,1.0313167827157297,566,0.4045936395759717,-0.014950306246886869,0.0819708625625879,-0.32870601796429133,1.0056158059371092,756,0.37566137566137564,,,
RSIOversold,3.0,15.0,0.03,0.07,7,-0.004170930697293462,0.040620065122214756,-0.22169440248078542,1.0035098778124323,492,0.3800813008130081,-0.016204552431798858,0.07967547263768686,-0.40533371952245967,1.0157641921176566,670,0.3611940298507463,,,
RSIOversold,3.0,15.0,0.03,0.1,3,-0.03750728719399621,-0.1753019616986371,-0.36957217598854486,0.9244120036018728,710,0.4126760563380282,-0.041037533122610936,-0.0015262898697024673,-0.3250410846304129,1.0021420267739698,879,0.378839590443686,,,
RSIOversold,3.0,15.0,0.03,0.1,5,-0.0006183395732053398,0.06959297619807726,-0.2913402411334951,0.9958312806395672,511,0.37573385518590996,-0.052942184541783455,-0.0798101049889098,-0.3247315209827618,0.9723768548535476,667,0.3373313343328336,,,
RSIOversold,3.0,15.0,0.03,0.1,7,0.04310669068122852,0.3777021188912974,-0.25124673416041843,1.1138549117107495,425,0.36470588235294116,0.1111765385049368,0.5356831625482996,-0.26744384546612054,1.1373574368363932,589,0.3361629881154499,,,
RSIOversold,3.0,15.0,0.05,0.05,3,-0.06480780448640333,-0.35688270983376774,-0.4556102753176481,0.8746321138537806,665,0.49624060150375937,-0.1790708381934828,-0.5564827299143943,-0.39693802861137883,0.8810070046970194,904,0.48008849557522126,,,
RSIOversold,3.0,15.0,0.05,0.05,5,-0.04375956696693406,-0.24696043737595405,-0.3539947393524764,0.9294582728485178,496,0.49798387096774194,-0.13067782413459317,-0.38664821424335577,-0.32921526675618995,0.9014619247034867,698,0.49570200573065903,,,
RSIOversold,3.0,15.0,0.05,0.05,7,0.009390325189582382,0.13826452171600614,-0.26647734432490067,1.0291247616435595,428,0.530373831775701,-0.06729134169947737,-0.13201527172555638,-0.2622266746881231,0.950252999051012,635,0.5181102362204725,,,
RSIOversold,3.0,15.0,0.05,0.07,3,-0.0655712361725812,-0.36370151006595636,-0.46246629113017235,0.8868389038109749,631,0.4659270998415214,-0.09876749242724292,-0.20443499704275894,-0.2859160623181064,0.9383452155714126,817,0.4504283965728274,,,
RSIOversold,3.0,15.0,0.05,0.07,5,-0.029335352833429473,-0.13073170354398478,-0.3306068879257278,0.9530165197495799,443,0.4604966139954853,-0.018493706468377225,0.07745458214229103,-0.3071565506689279,0.9880333205810737,607,0.45799011532125206,,,
RSIOversold,3.0,15.0,0.05,0.07,7,0.028920355917406493,0.27283199995466045,-0.2155868418125344,1.0873302939426366,380,0.4789473684210526,0.08166009229304172,0.42798534754560574,-0.3012615638797126,1.0791362794842099,519,0.4662813102119461,,,
RSIOversold,3.0,15.0,0.05,0.1,3,-0.03489278761171444,-0.14971300272883648,-0.39221777154346815,0.9444016862952618,606,0.4735973597359736,-0.18269322884027495,-0.5430669053404417,-0.4526029930717126,0.8696529489111301,760,0.4236842105263158,,,
RSIOversold,3.0,15.0,0.05,0.1,5,-0.026705720793899657,-0.11479920227536389,-0.33838560001136186,0.9665941545365907,412,0.4344660194174757,-0.11002993051831922,-0.26145470391608167,-0.3979918943310943,0.9241735971322281,553,0.41229656419529837,,,
RSIOversold,3.0,15.0,0.05,0.1,7,0.07358214199725688,0.5736371406376396,-0.1937579226617121,1.1990531125007737,334,0.47305389221556887,0.006251017922891178,0.16943344608042854,-0.3471131062652687,1.0309264235758937,461,0.4229934924078091,,,
RSIOversold,3.0,15.0,0.07,0.05,3,-0.058923470677687884,-0.31049895445079406,-0.4442406110062409,0.8809115016653017,627,0.5007974481658692,-0.19703435169025107,-0.6170656155431579,-0.4403762264535531,0.863041983884954,822,0.5012165450121655,,,
RSIOversold,3.0,15.0,0.07,0.05,5,-0.06851938946567449,-0.4051550364990277,-0.4067805639295977,0.8623365858064752,450,0.5,-0.11599940484737237,-0.2827368483766547,-0.31879873268409553,0.9058816832274859,613,0.5350734094616639,,,
RSIOversold,3.0,15.0,0.07,0.05,7,0.0011341436537324334,0.07918805192160452,-0.2243156988014683,1.0497472491838824,369,0.5582655826558266,-0.07349677159578583,-0.1335225896346656,-0.3495997077572842,0.9264998381374577,524,0.5648854961832062,,,
RSIOversold,3.0,15.0,0.07,0.07,3,0.004505102753474155,0.10859442504448712,-0.29061597982961984,1.0066184771419877,603,0.5008291873963516,-0.21717755304668707,-0.658495474018314,-0.46244589716270235,0.863029579960843,752,0.4734042553191489,,,
RSIOversold,3.0,15.0,0.07,0.07,5,-0.051896741273967484,-0.27740242713435453,-0.3663100465874015,0.9203219829435074,410,0.47317073170731705,-0.11927054083794841,-0.28703215953707534,-0.38362303560210786,0.9291945608629997,536,0.4832089552238806,,,
RSIOversold,3.0,15.0,0.07,0.07,7,0.03813930269220456,0.3302442731190715,-0.21548749514948462,1.1447696441866857,334,0.5059880239520959,0.04968075988956233,0.31975151913257743,-0.29403971962843667,1.0863731291113714,446,0.5224215246636771,,,
RSIOversold,3.0,15.0,0.07,0.1,3,0.05018376277781145,0.3953864228375288,-0.21817839405159667,1.0851654389580008,574,0.5139372822299652,-0.17269369323562545,-0.4750520618161838,-0.4435297283658496,0.8957478048740416,716,0.45391061452513964,,,
RSIOversold,3.0,15.0,0.07,0.1,5,-0.06402311453363996,-0.3590850053617628,-0.35477173241595994,0.874054901008416,380,0.43157894736842106,-0.14435369328769299,-0.3682610081580605,-0.40501217510563425,0.9010686378423595,494,0.4473684210526316,,,
RSIOversold,3.0,15.0,0.07,0.1,7,0.02968255541975129,0.2765961537832072,-0.22210695618553566,1.116454430865672,296,0.4864864864864865,0.10188521552309848,0.48855292245211007,-0.3466004901839519,1.1190272628908922,403,0.4813895781637717,,,
NewHigh52w,,,0.05,0.1,7,-0.00137643807099197,0.1040626340577011,-0.25640921700148167,1.0093955021908199,484,0.390495867768595,0.19540393138318168,0.6527491220189102,-0.39072566788573304,1.1076698087300352,726,0.39807162534435264,120.0,1.2,
NewHigh52w,,,0.05,0.1,10,0.05065741707252025,0.3415329241822255,-0.24071467883972186,1.0744700628464443,429,0.3962703962703963,0.2529624130668833,0.7835818963273012,-0.35936376943196213,1.1447668093360395,663,0.39819004524886875,120.0,1.2,
NewHigh52w,,,0.05,0.1,14,0.040096396287031766,0.295721110297135,-0.2206773519995836,1.0646401575509967,394,0.39086294416243655,0.1472216654312415,0.5503141046333654,-0.387201438502921,1.092761068067407,654,0.38685015290519875,120.0,1.2,
NewHigh52w,,,0.05,0.15,7,0.05251009915944138,0.34183359612686653,-0.29394032905210155,1.095108317735398,436,0.35091743119266056,0.5155448050751035,1.194883227159518,-0.32290636060038436,1.2618579087622446,635,0.35748031496062993,120.0,1.2,
NewHigh52w,,,0.05,0.15,10,0.13548645331015363,0.6998814980120871,-0.24176868935077,1.2317869368574321,368,0.3641304347826087,0.320865674187911,0.884280985524952,-0.36894243159826323,1.1708345971584915,579,0.3298791018998273,120.0,1.2,
NewHigh52w,,,0.05,0.15,14,0.05528056144539417,0.35910111404781325,-0.2191358954588435,1.0930254849621597,339,0.3215339233038348,0.1877154194512911,0.6375539004425022,-0.35005284657604274,1.1120683903444475,528,0.3106060606060606,120.0,1.2,
NewHigh52w,,,0.05,0.2,7,0.07753909312442997,0.439305921664483,-0.275111257175488,1.1286378502434804,415,0.3253012048192771,0.7470960841126704,1.5081022644581399,-0.27477761744416285,1.372127392568891,580,0.33620689655172414,120.0,1.2,
NewHigh52w,,,0.05,0.2,10,0.11249391708057055,0.6013742586972008,-0.21852069498912507,1.2161639019563297,346,0.3468208092485549,0.6746127428885342,1.4005723632215594,-0.33601453197783104,1.349642972715858,532,0.31203007518796994,120.0,1.2,
NewHigh52w,,,0.05,0.2,14,0.13205439775809125,0.6876022705492106,-0.23323180927196008,1.2605587770072466,309,0.313915857605178,0.5901140152357776,1.2981742876135225,-0.3112145769677016,1.3254112494687076,489,0.29243353783231085,120.0,1.2,
NewHigh52w,,,0.07,0.1,7,0.03208521488962979,0.25645930033616166,-0.3122423828809411,1.0510296566519892,421,0.45368171021377673,0.08885293816627127,0.4209567066043513,-0.41013633649272874,1.0602131391571163,590,0.4542372881355932,120.0,1.2,
NewHigh52w,,,0.07,0.1,10,0.0973779010926159,0.5579374054244385,-0.1760879893660907,1.1630009280122278,371,0.477088948787062,0.00023995822577393966,0.20560695629056688,-0.4731907089949603,1.0059776226333614,525,0.4361904761904762,120.0,1.2,
NewHigh52w,,,0.07,0.1,14,0.0724936092348456,0.4529067714263736,-0.1949670506240443,1.1283039837247022,321,0.4735202492211838,-0.04322214602604946,0.07657676231543936,-0.4805563852765974,0.972188005350328,492,0.43089430894308944,120.0,1.2,
NewHigh52w,,,0.07,0.15,7,0.029877416025166914,0.24349829913165488,-0.26844577645628287,1.0805531620902504,374,0.3983957219251337,0.2614920631638977,0.7697036237482677,-0.3163975312308589,1.1458566796622007,507,0.40433925049309666,120.0,1.2,
NewHigh52w,,,0.07,0.15,10,0.13420360628231953,0.6866978340532804,-0.20754118402678245,1.2655805723750517,319,0.43573667711598746,0.09435009610114808,0.43222951792424497,-0.34771295924761203,1.0648406379046758,448,0.3794642857142857,120.0,1.2,
NewHigh52w,,,0.07,0.15,14,0.07859920869264991,0.46313752013637344,-0.20722745518387053,1.148750131241878,282,0.4078014184397163,0.16775625400706184,0.5903863637313707,-0.33181293631343733,1.1071933068445914,412,0.36893203883495146,120.0,1.2,
NewHigh52w,,,0.07,0.2,7,0.12814361976708244,0.619909559031223,-0.24138386442157156,1.226451239676687,352,0.4005681818181818,0.45899347432316695,1.1054241635039723,-0.3070746031859175,1.2551143343118922,480,0.37916666666666665,120.0,1.2,
NewHigh52w,,,0.07,0.2,10,0.11982098865864677,0.6241124416670417,-0.23107245372367635,1.234140609066864,295,0.4101694915254237,0.06001827831633233,0.3543490776580856,-0.4190961296321122,1.0697047477084567,428,0.3364485981308411,120.0,1.2,
NewHigh52w,,,0.07,0.2,14,0.18314597215886752,0.9111306494858568,-0.216672646625112,1.3607818432828773,254,0.39763779527559057,0.25402504970962636,0.7539610311024699,-0.35120477683952056,1.1919124572668593,377,0.33687002652519893,120.0,1.2,
NewHigh52w,,,0.1,0.1,7,0.0904373852599738,0.5113063457198989,-0.2913408232114153,1.1312084322896272,371,0.5067385444743935,-0.09338234614545837,-0.02548607444377361,-0.4476015057636401,0.9534121904080393,505,0.49306930693069306,120.0,1.2,
NewHigh52w,,,0.1,0.1,10,0.15927519811384605,0.8368730423085231,-0.25586473989615877,1.3002662921837873,310,0.5387096774193548,-0.026400344814118015,0.14792330609404303,-0.4726320846011606,1.0059967485909749,442,0.502262443438914,120.0,1.2,
NewHigh52w,,,0.1,0.1,14,0.20530201828241634,1.0140859580626904,-0.21413083724724358,1.3801560598098168,274,0.5766423357664233,-0.15148598225140497,-0.1815877658713873,-0.4838328644613564,0.9102291399666461,406,0.4852216748768473,120.0,1.2,
NewHigh52w,,,0.1,0.15,7,0.14658040237569292,0.686090233999632,-0.20833991301234822,1.2457195506603005,327,0.45871559633027525,0.11180647339402627,0.47171418968398354,-0.3810671124025701,1.0781753910572163,436,0.46559633027522934,120.0,1.2,
NewHigh52w,,,0.1,0.15,10,0.17104104347173754,0.7949587728512991,-0.24701654859049182,1.3541642582525553,274,0.4744525547445255,-0.09255515181692675,-0.03593529711306826,-0.49173070914458716,0.9781932306633402,368,0.4266304347826087,120.0,1.2,
NewHigh52w,,,0.1,0.15,14,0.13802788498140317,0.7132792635437155,-0.26123469887028783,1.289588391277179,232,0.4827586206896552,-0.09979656224002931,-0.07460516868875071,-0.5455112090288012,0.9608691652723719,324,0.4074074074074074,120.0,1.2,
NewHigh52w,,,0.1,0.2,7,0.16419653954451996,0.7650067242503781,-0.24428689886504473,1.271337468432055,305,0.4426229508196721,0.14313973233570598,0.5316908608908114,-0.39769997931691126,1.1001403832927636,413,0.4213075060532688,120.0,1.2,
NewHigh52w,,,0.1,0.2,10,0.20250093184470686,0.9300790577809163,-0.2577413613426277,1.4733202390645528,249,0.4738955823293173,0.09767045515098216,0.44182614510238444,-0.41175737292053016,1.0722829291728728,332,0.3855421686746988,120.0,1.2,
NewHigh52w,,,0.1,0.2,14,0.16597489565386025,0.8460822017041544,-0.24111918252988984,1.3630825670084419,206,0.46116504854368934,0.08602327375979901,0.415944382658715,-0.4038849475021672,1.0642717837129119,306,0.3888888888888889,120.0,1.2,
NewHigh52w,,,0.05,0.1,7,-0.036043469577171305,-0.06752097318767765,-0.27070039751249086,0.9529559249329506,462,0.3852813852813853,0.10456704915905579,0.4583783411132683,-0.3551277433559624,1.0644048175578447,687,0.38427947598253276,120.0,1.5,
NewHigh52w,,,0.05,0.1,10,-0.030057270464421304,-0.0469146431406903,-0.2960335448286221,0.9633414385914335,423,0.375886524822695,0.14801000338997672,0.560412968061232,-0.35364079932127457,1.0887854999048687,644,0.391304347826087,120.0,1.5,
NewHigh52w,,,0.05,0.1,14,0.004683068638822174,0.12165173410008631,-0.26023510608576383,1.0090050854934762,390,0.3769230769230769,0.001788594403560717,0.20542773981779555,-0.4379438661666676,1.0089258407193438,624,0.36698717948717946,120.0,1.5,
NewHigh52w,,,0.05,0.15,7,0.0009612687898472583,0.10510760177993811,-0.29939560112924457,0.9979428517176668,427,0.34894613583138173,0.2458726203895698,0.7443704810748031,-0.34641098411204685,1.141795043721352,602,0.33554817275747506,120.0,1.5,
NewHigh52w,,,0.05,0.15,10,0.09943051366504929,0.5673169638962852,-0.24810940352999244,1.167788692270914,372,0.3467741935483871,0.25714742934130586,0.779925467226278,-0.3375235954860233,1.1557500207694615,554,0.33212996389891697,120.0,1.5,
NewHigh52w,,,0.05,0.15,14,0.011708355788336622,0.16278352266773835,-0.2910859321852298,0.9964804267643276,339,0.30678466076696165,0.07122365029115385,0.37829397261250974,-0.3886366837647426,1.0426099470308452,510,0.3,120.0,1.5,
NewHigh52w,,,0.05,0.2,7,0.0005848776549939316,0.11399882899177505,-0.3824659043872478,1.009744398374772,408,0.3235294117647059,0.4735145209394269,1.1419122941451463,-0.3125710576418743,1.2756064436315526,554,0.3231046931407942,120.0,1.5,
NewHigh52w,,,0.05,0.2,10,0.11836273925464891,0.6377332079026301,-0.22838330994974276,1.2062388262563368,339,0.3333333333333333,0.47470612085737773,1.1426026627702288,-0.30232844608386833,1.2819845107015322,505,0.31683168316831684,120.0,1.5,
NewHigh52w,,,0.05,0.2,14,-0.029658121808280202,-0.050799304492056385,-0.33844378387053775,0.9751886225745048,321,0.2616822429906542,0.3384741944404879,0.9258698276196864,-0.33848089472266507,1.2266444596847754,462,0.2857142857142857,120.0,1.5,
NewHigh52w,,,0.07,0.1,7,0.009741853488536067,0.15348091423435006,-0.2890018227999156,1.0239518560271283,406,0.45566502463054187,-0.0446927186513042,0.07820743740189437,-0.4481698655177785,0.9878077512558516,564,0.43439716312056736,120.0,1.5,
NewHigh52w,,,0.07,0.1,10,0.022075524221804477,0.211438214867444,-0.19698942977934775,1.036073050437694,354,0.4491525423728814,-0.024810834542993376,0.12745912297145473,-0.49554490358415415,0.9800957193904214,518,0.4343629343629344,120.0,1.5,
NewHigh52w,,,0.07,0.1,14,0.053206990051053005,0.3460334511541429,-0.2477997430280695,1.0898461800420896,321,0.470404984423676,-0.05747753789097687,0.023508060124221856,-0.4971146259848329,0.9661066528083475,472,0.4258474576271186,120.0,1.5,
NewHigh52w,,,0.07,0.15,7,-0.021083000263348084,0.006342918258245259,-0.2979004860465836,0.9869835734301602,361,0.3961218836565097,0.10737984648847188,0.4619949898592987,-0.3560767095101063,1.0799433760833022,492,0.3902439024390244,120.0,1.5,
NewHigh52w,,,0.07,0.15,10,0.028338555130450915,0.24008551028664635,-0.23958250846792972,1.0836861944180396,313,0.3961661341853035,-0.02823082630189311,0.13593893338650376,-0.4763783250019956,0.9926058604639517,448,0.3705357142857143,120.0,1.5,
NewHigh52w,,,0.07,0.15,14,0.004999495167107515,0.13041122302244593,-0.2770345131982531,1.0185023542420941,277,0.37545126353790614,-0.06792414358105636,0.00946856372183273,-0.5337615247893323,0.9721753040968537,407,0.343980343980344,120.0,1.5,
NewHigh52w,,,0.07,0.2,7,0.04791033215032425,0.3285119147596524,-0.2374398067357315,1.099492837033215,342,0.38596491228070173,0.3464046210015732,0.9290463609925722,-0.29571897261864843,1.226716943098152,458,0.3777292576419214,120.0,1.5,
NewHigh52w,,,0.07,0.2,10,0.03809664349874731,0.2885262900717671,-0.2579609178217973,1.08041094142428,286,0.38461538461538464,0.20188170957826146,0.655480159509602,-0.33957898612769566,1.1351018453778188,410,0.36341463414634145,120.0,1.5,
NewHigh52w,,,0.07,0.2,14,0.0740777815605671,0.45661842530336416,-0.23609827827462826,1.1569013090625455,248,0.375,0.1799805604104865,0.619093709470045,-0.3583479016521659,1.1329317150490772,363,0.3333333333333333,120.0,1.5,
NewHigh52w,,,0.1,0.1,7,0.07896699164349186,0.4634337341659913,-0.333456900877089,1.1406888031072397,351,0.5014245014245015,0.029487680210158018,0.2843547018540621,-0.4135347855721885,1.0404112795489115,491,0.5030549898167006,120.0,1.5,
NewHigh52w,,,0.1,0.1,10,0.1309783963122262,0.7132611049028662,-0.282434527175482,1.2375816654302976,301,0.5182724252491694,-0.04115179376951994,0.10579648509645573,-0.5231673192456283,0.9979404792980725,433,0.5011547344110855,120.0,1.5,
NewHigh52w,,,0.1,0.1,14,0.0886116493393938,0.5210982478286887,-0.2944238790766268,1.1890091884292775,258,0.5310077519379846,-0.23957175972165656,-0.5207677180153887,-0.5450009876728172,0.8404021067578511,387,0.46511627906976744,120.0,1.5,
NewHigh52w,,,0.1,0.15,7,0.05086365638303891,0.33715396918770335,-0.27154496179998444,1.102452644289583,312,0.44871794871794873,0.1279943780119852,0.5102163859036442,-0.39768687448315576,1.0904720601402054,423,0.4562647754137116,120.0,1.5,
NewHigh52w,,,0.1,0.15,10,0.13333067334881532,0.67762376572141,-0.2354869387285241,1.2646400708329948,272,0.4522058823529412,-0.028642813759348185,0.1413397337656533,-0.5263071530942812,0.9969680699653127,358,0.43575418994413406,120.0,1.5,
NewHigh52w,,,0.1,0.15,14,0.00794540733577187,0.14401535531311593,-0.3677736282478856,1.036054821417783,230,0.43043478260869567,-0.18951899492916469,-0.33841103926399435,-0.5454119379127655,0.8955447031582261,306,0.3888888888888889,120.0,1.5,
NewHigh52w,,,0.1,0.2,7,0.0718278508703134,0.42873118390087944,-0.27038644702912296,1.1461850543127978,300,0.43,0.00732436579525686,0.24201354172931944,-0.37874554810700134,1.0458952337239327,390,0.4153846153846154,120.0,1.5,
NewHigh52w,,,0.1,0.2,10,0.09851735528344929,0.5452531705979266,-0.3277377007517287,1.199606611062881,250,0.416,0.1416893079774384,0.5323513581960684,-0.43791044245618627,1.1152803911965754,330,0.4090909090909091,120.0,1.5,
NewHigh52w,,,0.1,0.2,14,0.08883546657296137,0.520558076478302,-0.3195636630444483,1.1692453769459001,206,0.4174757281553398,0.006306946682334891,0.23519211425472167,-0.5008887650086529,1.0138665262420474,293,0.37542662116040953,120.0,1.5,
