,equity
2022-06-23,7827236.226047826
2022-06-24,7827236.226047826
2022-06-27,7827236.226047826
2022-06-28,7827236.226047826
2022-06-29,7827236.226047826
2022-06-30,7827236.226047826
2022-07-01,7827236.226047826
2022-07-04,7827236.226047826
2022-07-05,7827236.226047826
2022-07-06,7827236.226047826
2022-07-07,7798196.311787825
2022-07-08,7798196.311787825
2022-07-11,7786829.919557826
2022-07-12,7767222.8929610755
2022-07-13,7767222.8929610755
2022-07-14,7767222.8929610755
2022-07-15,7767222.8929610755
2022-07-18,7767222.8929610755
2022-07-19,7767222.8929610755
2022-07-20,7767222.8929610755
2022-07-21,7767222.8929610755
2022-07-22,7767222.8929610755
2022-07-25,7767222.8929610755
2022-07-26,7767222.8929610755
2022-07-27,7767222.8929610755
2022-07-28,7767222.8929610755
2022-07-29,7767222.8929610755
2022-08-01,7766921.905249076
2022-08-02,7748885.235473576
2022-08-03,7785018.398141576
2022-08-04,7785018.398141576
2022-08-05,7785018.398141576
2022-08-08,7785018.398141576
2022-08-09,7785018.398141576
2022-08-10,7785018.398141576
2022-08-11,7785018.398141576
2022-08-12,7785018.398141576
2022-08-16,7785018.398141576
2022-08-17,7785018.398141576
2022-08-18,7819069.6547710765
2022-08-19,7871487.866348816
2022-08-22,7871487.866348816
2022-08-23,7871487.866348816
2022-08-24,7891241.674286316
2022-08-25,7908690.083411315
2022-08-26,7868558.742423816
2022-08-29,7845875.810561316
2022-08-30,7850863.399359818
2022-08-31,7874315.80606473
2022-09-01,7645142.710123765
2022-09-02,7711898.827858091
2022-09-05,7711898.827858091
2022-09-06,7711898.827858091
2022-09-07,7711898.827858091
2022-09-08,7711898.827858091
2022-09-13,7711898.827858091
2022-09-14,7711898.827858091
2022-09-15,7470295.570968991
2022-09-16,7526505.3717021905
2022-09-19,7465592.606537594
2022-09-20,7478753.692277595
2022-09-21,7478753.692277595
2022-09-22,7478753.692277595
2022-09-23,7483583.330120095
2022-09-26,7420824.642916308
2022-09-27,7420824.642916308
2022-09-28,7420824.642916308
2022-09-29,7420824.642916308
2022-09-30,7420824.642916308
2022-10-04,7516220.244041309
2022-10-05,7521947.310442109
2022-10-06,7639449.882749609
2022-10-07,7662447.883028309
2022-10-11,7662447.883028309
2022-10-12,7676865.026052808
2022-10-13,7481421.606646273
2022-10-14,7644758.657095273
2022-10-17,7661074.4152050745
2022-10-18,7789507.608197576
2022-10-19,7968961.006366376
2022-10-20,7898519.552025176
2022-10-21,7895368.867863175
2022-10-24,7895368.867863175
2022-10-25,7895368.867863175
2022-10-26,7895368.867863175
2022-10-27,7895368.867863175
2022-10-28,7895368.867863175
2022-10-31,7895368.867863175
2022-11-01,7895368.867863175
2022-11-02,7895368.867863175
2022-11-03,7895368.867863175
2022-11-04,7952224.364955375
2022-11-07,7997395.803550125
2022-11-08,7977099.814055925
2022-11-09,8010921.810303825
2022-11-10,8010921.810303825
2022-11-11,8010921.810303825
2022-11-14,8010921.810303825
2022-11-15,8010921.810303825
2022-11-16,8010921.810303825
2022-11-17,8010921.810303825
2022-11-18,7998994.543653824
2022-11-21,7961305.979943825
2022-11-22,7948662.364165874
2022-11-23,7948662.364165874
2022-11-24,7948662.364165874
2022-11-25,7948662.364165874
2022-11-28,7948662.364165874
2022-11-29,7948662.364165874
2022-11-30,7948662.364165874
2022-12-01,7948662.364165874
2022-12-02,7948662.364165874
2022-12-05,7948662.364165874
2022-12-06,7948662.364165874
2022-12-07,7948662.364165874
2022-12-08,7948662.364165874
2022-12-09,7948662.364165874
2022-12-12,7948662.364165874
2022-12-13,7948662.364165874
