regime,strategy,CAGR,Sharpe,MDD,PF,N_trades,WinRate,Final
WEAK,"Momentum5(r=0.05,s=0.03,t=0.1,h=3)",-0.13764000323588998,-0.6633363700895363,-0.800747415558794,0.8438932389912476,2307,0.32683138274815776,0.20119784805042978
WEAK,"Momentum5(r=0.05,s=0.03,t=0.1,h=5)",-0.08525893842870191,-0.3570374264286927,-0.646854845134796,0.9048606503956617,1958,0.30081716036772216,0.3810034409378879
WEAK,"Momentum5(r=0.05,s=0.03,t=0.1,h=7)",-0.07760010575072862,-0.3269976768696274,-0.6144081489649826,0.9078423553064002,1767,0.288058856819468,0.41700241301037844
WEAK,"Momentum5(r=0.05,s=0.03,t=0.15,h=3)",-0.08480751711223566,-0.3295742474606238,-0.6208878957438181,0.9104297339974952,2219,0.32086525461919785,0.38304434460084336
WEAK,"Momentum5(r=0.05,s=0.03,t=0.15,h=5)",-0.06721814915836133,-0.24431433584433582,-0.6028118308284136,0.9194051145351946,1808,0.2771017699115044,0.4707309425631039
WEAK,"Momentum5(r=0.05,s=0.03,t=0.15,h=7)",-0.03746073709383302,-0.08773706591679194,-0.5068389093581811,0.9594129872569056,1573,0.2644628099173554,0.6613809841940975
WEAK,"Momentum5(r=0.05,s=0.05,t=0.1,h=3)",-0.16489676005624576,-0.7661604500848996,-0.8588935002352244,0.8135042727461814,1997,0.385578367551327,0.14209765290303014
WEAK,"Momentum5(r=0.05,s=0.05,t=0.1,h=5)",-0.10546398715049965,-0.4637292769764962,-0.7345233104610973,0.8816895783625736,1572,0.3880407124681934,0.2991518016597299
WEAK,"Momentum5(r=0.05,s=0.05,t=0.1,h=7)",-0.07169766219590024,-0.2803632853704292,-0.5731463781272845,0.9126910176836315,1368,0.38084795321637427,0.44682230411812607
WEAK,"Momentum5(r=0.05,s=0.05,t=0.15,h=3)",-0.11757235626823892,-0.5263920248717565,-0.7566512301591028,0.8738753082890992,1921,0.37896928682977615,0.2581086085040014
WEAK,"Momentum5(r=0.05,s=0.05,t=0.15,h=5)",-0.05468357788863587,-0.18390433780517576,-0.5418223474247916,0.948178786119868,1457,0.37542896362388467,0.5439325743460887
WEAK,"Momentum5(r=0.05,s=0.05,t=0.15,h=7)",-0.03952627896196492,-0.1027769622393943,-0.4381162294201073,0.9601842112603135,1218,0.3522167487684729,0.6461738096375912
WEAK,"Momentum5(r=0.1,s=0.03,t=0.1,h=3)",-0.048465200952452325,-0.18562098521813167,-0.44560942309262397,0.9380393285651577,1663,0.3199037883343355,0.5839532454716303
WEAK,"Momentum5(r=0.1,s=0.03,t=0.1,h=5)",-0.02929916208359251,-0.06877764325553935,-0.4892903334548613,0.9709629526617444,1534,0.303129074315515,0.7246998624528302
WEAK,"Momentum5(r=0.1,s=0.03,t=0.1,h=7)",-0.003904680627009771,0.07107851397704867,-0.4563917079981925,1.011054301996461,1446,0.30013831258644535,0.958521367613956
WEAK,"Momentum5(r=0.1,s=0.03,t=0.15,h=3)",-0.006337505768262308,0.06038711902221633,-0.3412459415645396,1.0053049221667267,1586,0.3108448928121059,0.933474013575914
WEAK,"Momentum5(r=0.1,s=0.03,t=0.15,h=5)",0.005014954403202321,0.12129976365102453,-0.3968521730750858,1.025833245536642,1413,0.28591648973814576,1.055661113735679
WEAK,"Momentum5(r=0.1,s=0.03,t=0.15,h=7)",0.06104495354781103,0.407813775813297,-0.2876538352205992,1.12273901254285,1291,0.28350116189000774,1.8995492497189421
WEAK,"Momentum5(r=0.1,s=0.05,t=0.1,h=3)",-0.10273182993532426,-0.49598422342346066,-0.705778405936492,0.8656638021343706,1508,0.3912466843501326,0.30919526964319727
